"Activity" "Subjects" "V4" "V5" "V6" "V7" "V8" "V9" "V44" "V45" "V46" "V47" "V48" "V49" "V84" "V85" "V86" "V87" "V88" "V89" "V124" "V125" "V126" "V127" "V128" "V129" "V164" "V165" "V166" "V167" "V168" "V169" "V202" "V203" "V215" "V216" "V228" "V229" "V241" "V242" "V254" "V255" "V269" "V270" "V271" "V272" "V273" "V274" "V348" "V349" "V350" "V351" "V352" "V353" "V427" "V428" "V429" "V430" "V431" "V432" "V504" "V505" "V517" "V518" "V530" "V531" "V543" "V544"
"STANDING" 30 -0.977559426949153 -0.891654527118644 -0.912850596949152 -0.985069195084746 -0.892809843728814 -0.910909840169492 -0.996420919152542 -0.95814576338983 -0.949207368305085 -0.996427964745763 -0.95874984220339 -0.949689903050847 -0.968430745254237 -0.957318881355932 -0.968897316101695 -0.977039429491525 -0.95758313 -0.973014747288136 -0.911408517966102 -0.94070541220339 -0.93083468440678 -0.915822757118644 -0.952769321694915 -0.935992145423729 -0.960119074237288 -0.968135006271186 -0.970845670677966 -0.963472573559322 -0.978585433220339 -0.97464497220339 -0.916570441355932 -0.926187151525424 -0.916570441355932 -0.926187151525424 -0.950762271186441 -0.961462806271186 -0.887247636779661 -0.880935451016949 -0.955995671864407 -0.96601003779661 -0.980426575762712 -0.885572781694915 -0.907286793050847 -0.973359730847458 -0.907716898644068 -0.932103387627119 -0.972216728644068 -0.960442360508475 -0.973954338305085 -0.963089620847458 -0.961206063559322 -0.969642744576271 -0.911718163220339 -0.939469774067797 -0.935176884915254 -0.90719184 -0.945496716949152 -0.93127068779661 -0.921733233050847 -0.921089573559322 -0.946639846949153 -0.941573935423729 -0.888872227966102 -0.895583332372881 -0.955008564237288 -0.953109177627119
"WALKING" 1 -0.283740258842105 0.114461336747368 -0.260027902210526 -0.340699021263158 0.0618110802884211 -0.2501253216 -0.976609642526316 -0.971305961473684 -0.947717226105263 -0.976947355052632 -0.971701304631579 -0.949656491052632 -0.113615602435789 0.0670025007684211 -0.502699788526316 -0.102204922170526 0.0859090134589474 -0.467556403052632 -0.473535485894737 -0.0546077686594737 -0.344266629473684 -0.497329132 -0.0864961355152632 -0.371342161157895 -0.207421854757895 -0.304468510631579 -0.404255452631579 -0.218047792294737 -0.328024088589474 -0.402964501473684 -0.219688645631579 -0.297425837894737 -0.219688645631579 -0.297425837894737 -0.0744717500625263 -0.128696365431579 -0.186978364526316 -0.0623623725688421 -0.325324878894737 -0.361842899578947 -0.319134719578947 0.056040006846 -0.279686751494737 -0.172027648052632 0.0946508048568421 -0.2889014748 -0.133586606326316 0.106739857136 -0.534713440421053 0.01872176634 0.0141932039235863 -0.505929276 -0.516691938736842 -0.0335081597884211 -0.436562227473684 -0.368280137515789 -0.145028782157895 -0.291930707368421 -0.398032586842105 -0.241281905494737 -0.103492403002105 -0.0427393448347368 -0.321017953894737 -0.278570637421053 -0.381601911789474 -0.3289896264
"WALKING" 2 -0.423642838474576 -0.0780912533118644 -0.425257524915254 -0.460983072033898 -0.120172928300508 -0.410145294237288 -0.972693201355932 -0.972116879661017 -0.972072847627119 -0.973123471694915 -0.972411930847458 -0.972923131186441 -0.277530462620339 -0.0166022362847458 -0.586090418983051 -0.271097579237288 -0.0580763176338983 -0.576205905932203 -0.561550255762712 -0.53845366779661 -0.481085535084746 -0.550073869661017 -0.55362531559322 -0.504308767288136 -0.389549831525424 -0.634140436101695 -0.435492677288136 -0.410904381186441 -0.656259759322034 -0.45066179559322 -0.422544169322034 -0.494211893728814 -0.422544169322034 -0.494211893728814 -0.164150985127119 -0.199696317119492 -0.553019916271186 -0.529044591694915 -0.557798151355932 -0.580948398983051 -0.457651383728814 -0.16921968620339 -0.455222146440678 -0.352915676271186 -0.0672355597949153 -0.418065093559322 -0.31431306340678 -0.0153329520084746 -0.615898188474576 -0.175890497338983 -0.0395875309650847 -0.589420773050848 -0.604053019152542 -0.533046952542373 -0.559856635084746 -0.481481335423729 -0.572794166271186 -0.433510403728814 -0.577105211694915 -0.479875862542373 -0.164091969449153 -0.134787572220339 -0.651792839661017 -0.586184276610169 -0.558104554745763 -0.549210865423729
"WALKING" 3 -0.360356726034483 -0.0699140652103448 -0.387411994310345 -0.409075189482759 -0.0873748121241379 -0.392182467413793 -0.97777159137931 -0.962355639482759 -0.952091795 -0.978270181551724 -0.962366609310345 -0.953759198965517 -0.26867964387931 -0.0449619594258621 -0.52948611637931 -0.28487332862069 -0.0383599851928103 -0.534424837413793 -0.571869560172414 -0.563793260172414 -0.476696411551724 -0.569471751896552 -0.602323790517241 -0.506631363275862 -0.385922986034483 -0.639087984137931 -0.536664080344828 -0.377163724310345 -0.674935753448276 -0.562471328275862 -0.328428936551724 -0.437758074655172 -0.328428936551724 -0.437758074655172 -0.139916355325862 -0.189733023258621 -0.561510683275862 -0.517671029655172 -0.567371560862069 -0.587064662586207 -0.379276781206897 -0.124030832001724 -0.422998473965517 -0.285565462586207 -0.0983750848206897 -0.359449600344828 -0.296596633103448 -0.00561498755362069 -0.543529108103448 -0.152479278660345 -0.0842303336275862 -0.535951005517241 -0.615121369827586 -0.568888673448276 -0.545896388103448 -0.489697817586207 -0.571646286896552 -0.418807076551724 -0.456373080862069 -0.338224530344828 -0.0898519904044828 -0.0917431997896552 -0.632643292931034 -0.590675393793103 -0.549087007931034 -0.573966543103448
"WALKING" 4 -0.440829971333333 -0.0788267367683333 -0.586252806833333 -0.463240806833333 -0.0882479108316667 -0.577853991833333 -0.983826494833333 -0.967963221 -0.962968112 -0.9843229285 -0.968789103666667 -0.9630891765 -0.297042612533333 -0.221165131581667 -0.7513913825 -0.302450075666667 -0.205609508245 -0.728194106166667 -0.500916659 -0.665394092833333 -0.662608226 -0.5028022105 -0.651255467833333 -0.687111329833333 -0.492341066833333 -0.807419937 -0.640454132833333 -0.47447923 -0.810573272166667 -0.650566371666667 -0.527679103166667 -0.578967097833333 -0.527679103166667 -0.578967097833333 -0.316918956 -0.331230605333333 -0.553116111166667 -0.498310692166667 -0.7301463685 -0.738298274166667 -0.447234929666667 -0.101799450565167 -0.594198325666667 -0.415414538 -0.131863054726667 -0.587830285333333 -0.29732607245 -0.2099000063 -0.772359087333333 -0.193270663583333 -0.242319461056667 -0.7537350465 -0.542646759 -0.654657770166667 -0.716458475166667 -0.416192622666667 -0.682022202333333 -0.640607661 -0.651172628166667 -0.557063152666667 -0.320458701 -0.311203114033333 -0.593937200833333 -0.592263705333333 -0.757768081166667 -0.734149804833333
"WALKING" 5 -0.294098534232143 0.0767484028053571 -0.45702143625 -0.324211424758929 0.02125245425 -0.417584377321429 -0.979348381428571 -0.961585474821429 -0.964580803928571 -0.979942638214286 -0.962108264107143 -0.966083310714286 -0.302891024625 -0.0910397428607143 -0.612895318571429 -0.283216595107143 -0.0894601439226786 -0.58430377125 -0.490877497857143 -0.504622029821429 -0.318700615178571 -0.476313829821429 -0.527497572857143 -0.407322919821429 -0.357681403285714 -0.57143812375 -0.157682543983929 -0.35399949075 -0.586925455178571 -0.217919444160714 -0.377178733392857 -0.440943258571429 -0.377178733392857 -0.440943258571429 -0.282242276785714 -0.311840965 -0.492176823571429 -0.44138712125 -0.48919974625 -0.484256349821429 -0.297517355196429 0.0426026830839286 -0.483059957321429 -0.234254364875 0.0640433157267857 -0.442437573035714 -0.3213903195 -0.0545213604089286 -0.633429995714286 -0.201420597775 -0.117044669744643 -0.613628427142857 -0.529392790178571 -0.502683380535714 -0.420367075178571 -0.416408760178571 -0.515293939464286 -0.234086124071429 -0.519636926071429 -0.365406577321429 -0.305685376071429 -0.243378285107143 -0.589741506785714 -0.53471364625 -0.455665300892857 -0.491241520535714
"WALKING" 6 -0.296538717368421 0.164213884996491 -0.504324207192982 -0.364913547017544 0.147044978903509 -0.501267576140351 -0.977779896491228 -0.964248568070175 -0.957205025789474 -0.978222729649123 -0.965149806491228 -0.958107239298246 -0.132784766936842 0.00808897373684211 -0.575777466491228 -0.148940463924737 0.0310615224105263 -0.571392295087719 -0.446020952631579 -0.331702267894737 -0.383139334736842 -0.442595292807018 -0.378022473333333 -0.439971213333333 -0.18260093354386 -0.416390246140351 -0.166684422233333 -0.169794538923509 -0.450653723508772 -0.215681057257895 -0.266734167368421 -0.343835534736842 -0.266734167368421 -0.343835534736842 -0.0706029648421053 -0.135400747280702 -0.36560291677193 -0.3194848779 -0.364708342315789 -0.409633134736842 -0.34522769 0.101699642168947 -0.550474621754386 -0.184605665839474 0.180967667824561 -0.498432007368421 -0.19269469414386 0.0314450678263158 -0.608624354210526 -0.00346104683859649 -0.0137360257333333 -0.575648820350877 -0.515323854385965 -0.332008706842105 -0.512209233508772 -0.352804637719298 -0.367079835087719 -0.30135851145614 -0.421683093508772 -0.302627924736842 -0.0964999702982456 -0.0186850879547368 -0.510648322631579 -0.421469116842105 -0.408078906482456 -0.344128953701754
"WALKING" 7 -0.327243240701754 -0.0772618561052631 0.159631283261403 -0.338138098070175 -0.136694056370175 0.152464596122807 -0.979851271403509 -0.969404155087719 -0.952159770526316 -0.980253221754386 -0.970019424561404 -0.952851979649123 -0.346026226140351 -0.0547448948245614 -0.149488514397895 -0.368282375964912 -0.0543346922210526 -0.17325974555614 -0.503313517017544 -0.23109830545614 -0.396013535263158 -0.530338025614035 -0.335749321754386 -0.422258934736842 -0.21166729682807 -0.174136410738596 -0.458302971403509 -0.26962451452807 -0.295078319263158 -0.471393808070175 -0.198554708385965 -0.346372543859649 -0.198554708385965 -0.346372543859649 -0.027557329277193 -0.0836576544298246 -0.19828316695614 -0.182243344226316 -0.0953401161070176 -0.231825092901754 -0.322034908070175 -0.143721823263158 0.133316828089298 -0.302125666245614 -0.0697648773526316 0.108884508208772 -0.365314790947368 -0.0431917460807018 -0.190751539207018 -0.270039497508772 -0.0847801882122807 -0.171651332368421 -0.563615256666667 -0.290859379017544 -0.463270018245614 -0.411596271754386 -0.253215164998246 -0.396798146140351 -0.351706780526316 -0.244029712438597 -0.022138358 -0.0110196331733333 -0.343894914947368 -0.305556809122807 -0.0841663774087719 -0.0235125810701754
"WALKING" 8 -0.173605736002083 0.380782052708333 -0.1420885318125 -0.20725909954375 0.300305775416667 -0.133001121625 -0.974752050208333 -0.956781505625 -0.956640104791667 -0.97548568375 -0.957402868958333 -0.957709290416667 -0.2586886278125 0.233987544458333 -0.383200596479167 -0.20467082399375 0.334888011383333 -0.346576505708333 -0.1992097184375 -0.2119972775 -0.0754447842395833 -0.197684020020833 -0.225407384583333 -0.0880969098 -0.2460827504375 -0.428055700208333 -0.388446971666667 -0.18411828086875 -0.429122455 -0.37454014125 -0.1804072826 -0.277357521458333 -0.1804072826 -0.277357521458333 -0.184571053979167 -0.224410477935417 -0.238746703958333 -0.12568642643125 -0.502957255416667 -0.51298498125 -0.148386858858333 0.32484493125 -0.158437341970833 -0.169019711895833 0.370102737083333 -0.1921226524625 -0.271448185291667 0.315883536479167 -0.4044825094375 -0.170544255583333 0.113379298479167 -0.38634026213125 -0.234252005895833 -0.1908057215 -0.1429742348125 -0.108642713470833 -0.275064567708333 -0.0624554019166667 -0.360818978541667 -0.185690477867292 -0.276436130125 -0.139854750791667 -0.327459577895833 -0.2926249009375 -0.581240190833333 -0.50691238125
"WALKING" 9 -0.238353562692308 -0.201696960826923 -0.0579636469030769 -0.274019834615385 -0.212359889865385 -0.01417928689 -0.980971973653846 -0.971242423076923 -0.955523995576923 -0.981191667692308 -0.9717128725 -0.956694063653846 -0.206733787961538 -0.276929933846154 -0.409764526153846 -0.144142941961538 -0.212668852019231 -0.382185562692308 -0.476163506730769 -0.467054167884615 -0.265683521346154 -0.477721646346154 -0.497525716346154 -0.293474440384615 -0.526985309038462 -0.549200228076923 -0.457881494038462 -0.533228818846154 -0.542833871153846 -0.478379256730769 -0.37942877 -0.438346066346154 -0.37942877 -0.438346066346154 -0.317113487115385 -0.321795386865385 -0.489725811538462 -0.432959258653846 -0.599866472692308 -0.609909460384615 -0.218019977423077 -0.223972558596154 -0.0337965256573077 -0.203955246984615 -0.220900728346154 -0.177600425134615 -0.170228340134423 -0.228380473480769 -0.419104362884615 -0.127951391203904 -0.331994378653846 -0.413233517692308 -0.507404512692308 -0.490990336346154 -0.342367223269231 -0.406706326153846 -0.484104669038462 -0.216409233346154 -0.513891953269231 -0.385332499423077 -0.322337536730769 -0.339955324980769 -0.562714528653846 -0.518834853076923 -0.624351923653846 -0.619287591730769
"WALKING" 10 -0.178709734396226 -0.0227431651698113 -0.395645072075472 -0.24733005790566 -0.0833112748886792 -0.378319836415094 -0.974435158113208 -0.971114719811321 -0.957862728301887 -0.974889536981132 -0.971651198679245 -0.959583001698113 -0.0521991013207547 0.0750804952113207 -0.511662905849057 -0.0556319089849057 0.037595006109434 -0.539048443018868 -0.414205475283019 -0.250853318679245 -0.174524868603774 -0.419272329622641 -0.229262505396226 -0.236102120320755 -0.366063723207547 -0.509683327924528 -0.329079492641509 -0.343898269811321 -0.532413083962264 -0.337244512830189 -0.185602396067925 -0.29065823009434 -0.185602396067925 -0.29065823009434 0.037608338009434 -0.0382092248715094 -0.402025135660377 -0.322770952830189 -0.501027916603774 -0.516205243962264 -0.206366497226415 -0.129775706316981 -0.435304215660377 -0.0656030473007547 -0.0213778451320755 -0.43247197245283 -0.0791518267107547 0.0484867672264151 -0.558512650188679 0.0717956619245283 0.0324503463315094 -0.517755238679245 -0.458292932830189 -0.204392821584906 -0.273292866226415 -0.332955431886792 -0.375721868867925 -0.0972214257339623 -0.370471943962264 -0.204657727362264 0.0502087634986792 0.104409643150943 -0.499759796981132 -0.415767771320755 -0.517675799056604 -0.475174984150943
"WALKING" 11 -0.422842071864407 -0.0522120750440678 -0.530626311355932 -0.456440630677966 -0.0459708287983051 -0.511849578983051 -0.98110101440678 -0.966240553559322 -0.960852684067797 -0.981687906779661 -0.966715959661017 -0.962486556610169 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.425331068813559 -0.110104735310169 -0.723198984915254 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.612341560847458 -0.498423879661017 -0.495590221694915 -0.541616397118644 -0.737993755932203 -0.551079942542373 -0.507631271355932 -0.731824821016949 -0.538487329152542 -0.487735915084746 -0.536362931864407 -0.487735915084746 -0.536362931864407 -0.403141284745763 -0.419657111016949 -0.558362783220339 -0.50027263440678 -0.753671416101695 -0.758969506610169 -0.433703311525424 -0.0966068285372881 -0.523093394915254 -0.33396599779661 -0.0450551842625424 -0.600408833220339 -0.45394304 -0.170177403123729 -0.747564612033898 -0.333495272881356 -0.207478006813559 -0.724743294237288 -0.623150268983051 -0.453663184067797 -0.498554639491525 -0.514514910338983 -0.568166497118644 -0.364844863050847 -0.584455992033898 -0.495356495423729 -0.41744681559322 -0.364305373220339 -0.59974543779661 -0.553278571355932 -0.773574064745763 -0.738939143220339
"WALKING" 12 -0.128898533096 -0.122783290008 -0.4106060626 -0.17486906168 -0.15772455196 -0.4196657108 -0.97911312 -0.9646191738 -0.9502762272 -0.9795980258 -0.9654247898 -0.950970143 -0.01350661106 -0.089404968585 -0.512276838 -0.017184706222 -0.0544317785 -0.49782735 -0.5462634706 -0.4494013978 -0.35017028664 -0.5689720562 -0.4793778758 -0.37497120126 -0.3908072382 -0.581290691 -0.4806421996 -0.398070388 -0.601999991 -0.4771187224 -0.23697286882 -0.3424531686 -0.23697286882 -0.3424531686 -0.02028505044 -0.075956242686 -0.4132083408 -0.3377061764 -0.5488904506 -0.5602183082 -0.160707260634 -0.20851528006 -0.4521466944 0.00108813276588 -0.1010464537238 -0.3990972802 -0.03105929456 -0.094056408433 -0.5314863218 0.117497797576 -0.120391902008 -0.5152465476 -0.5931428818 -0.4437983296 -0.4222565212 -0.4691507946 -0.5027914664 -0.33221942428 -0.4088962994 -0.27334790892 -0.013953908696 0.031236851578 -0.4948022154 -0.4459583272 -0.5649340126 -0.5442967632
"WALKING" 13 -0.346980394210526 0.141866689392982 -0.220503537026316 -0.392011497017544 0.112369922905263 -0.225573216675439 -0.97254492245614 -0.960899845614035 -0.948637587719298 -0.972739483859649 -0.961448379473684 -0.949154881403509 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.187562283514035 0.106473769542105 -0.343532713035088 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.359021123684211 -0.354383333508772 -0.405823762982456 -0.216812065298246 -0.35776089977193 -0.341765824491228 -0.229087569382456 -0.383814950719298 -0.359706685315789 -0.292546377017544 -0.356510804736842 -0.292546377017544 -0.356510804736842 -0.131788528797719 -0.152350346577193 -0.253240071964912 -0.199268289912281 -0.322118379807018 -0.364708513245614 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.295502779824561 0.160087240517544 -0.215003350614035 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.130002243596491 0.0443213693385965 -0.387009354035088 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.251200003603509 -0.325814060333333 -0.339300448245614 -0.438388953157895 -0.324740853491228 -0.113591923723684 -0.158608980887719 -0.379951835438597 -0.348406772982456 -0.349285611070175 -0.350288207417544
"WALKING" 14 -0.402639098135593 -0.0536126686650847 0.0518841040022034 -0.441842798983051 -0.0635288383677966 -0.00342917475084746 -0.974816884237288 -0.954455935762712 -0.947516969830508 -0.975273528135593 -0.956098526271186 -0.950106102372881 -0.454497019661017 -0.344339569152542 -0.472791088644068 -0.431161853050847 -0.288813834677966 -0.430391033898305 -0.60038822220339 -0.0148392604279661 -0.12609080020339 -0.60714323779661 -0.0273485107288136 -0.218146397954237 -0.571759911525424 -0.536737701694915 -0.497187687966102 -0.548553089830508 -0.546375466101695 -0.482329309152542 -0.36380562779661 -0.408988498135593 -0.36380562779661 -0.408988498135593 -0.439746918474576 -0.457269623898305 -0.201401930542373 -0.113305719557966 -0.606103313898305 -0.619601265423729 -0.395859985762712 -0.0542709972186441 0.0854892136933898 -0.370974096779661 -0.111559612389831 -0.0544965083220339 -0.484797709830508 -0.353526894237288 -0.528889535084746 -0.399481703559322 -0.397099120508475 -0.478069765084746 -0.630082075932203 0.0832950551222034 -0.180232949016949 -0.526587447288136 -0.143958406508475 -0.0889722876764407 -0.457490009491525 -0.359694489661017 -0.453426008983051 -0.447191129491525 -0.265504551525424 -0.231664003440678 -0.65567766220339 -0.598137272711864
"WALKING" 15 -0.327961801111111 0.138912923691296 -0.518932634814815 -0.377019482037037 0.121720092940741 -0.509096461481481 -0.978397287962963 -0.971056501481481 -0.95805876537037 -0.978876438333333 -0.971552848148148 -0.958831296666667 -0.373217585 -0.0319265467387037 -0.686268420555556 -0.361987566851852 0.0140318082055556 -0.670091337962963 -0.329624620185185 -0.420865007777778 -0.48653265537037 -0.303657714259259 -0.419762592777778 -0.499211351481481 -0.283767987222222 -0.702402935925926 -0.591668608148148 -0.242828577444444 -0.712286487777778 -0.593161397037037 -0.323878324074074 -0.407238683703704 -0.323878324074074 -0.407238683703704 -0.310071425166667 -0.332208981481481 -0.425798469148148 -0.354550972203704 -0.63778595537037 -0.644363265 -0.332520626851852 0.0805646237194445 -0.537026414814815 -0.245529770296296 0.117927719824074 -0.519913204444444 -0.411500068148148 -0.0606839140548148 -0.723051140740741 -0.304463188351852 -0.0906215583444445 -0.694140861481481 -0.357633378703704 -0.365361208555556 -0.543997593703704 -0.267853662962963 -0.504653618518519 -0.46216657537037 -0.458344792407407 -0.324246009388889 -0.342411927851852 -0.259780308366667 -0.481750218518519 -0.416578270240741 -0.654010147222222 -0.617462492037037
"WALKING" 16 -0.404692523921569 -0.314569762352941 -0.159799790235294 -0.405211902352941 -0.349799363529412 -0.154179093568627 -0.982469595490196 -0.973784841960784 -0.961387254313726 -0.982785281568627 -0.97455145254902 -0.962205067058824 -0.396223738431373 -0.425563858627451 -0.44025821745098 -0.359664220784314 -0.398484296862745 -0.440821446666667 -0.654171847058823 -0.612593634117647 -0.365489530588235 -0.653443039215686 -0.625882994901961 -0.372145598431373 -0.675889722745098 -0.712237752941177 -0.571264779411765 -0.664285747254902 -0.716796935686274 -0.578965850588235 -0.47180926745098 -0.525274238431373 -0.47180926745098 -0.525274238431373 -0.403386563921569 -0.416195224901961 -0.665078404313725 -0.62452416254902 -0.722808438431373 -0.735728050588235 -0.409070488039216 -0.354370678627451 -0.180501317941176 -0.334805240392157 -0.303793142352941 -0.1694091312 -0.402884115098039 -0.433612657843137 -0.45663628254902 -0.313944907058824 -0.44419874627451 -0.441495062941176 -0.673741136862745 -0.61194087745098 -0.403219791372549 -0.605797548627451 -0.636325682941176 -0.370277594313725 -0.592150985098039 -0.469978010980392 -0.441447754509804 -0.374350867843137 -0.721137001568627 -0.679949470980392 -0.745726853921569 -0.714009806666667
"WALKING" 17 -0.31950017295082 -0.0175797885542623 -0.265824489180328 -0.342768814098361 -0.0397774303245902 -0.261595364098361 -0.980983351639344 -0.968613202622951 -0.956903248196721 -0.981430903770492 -0.969366364426229 -0.958713944590164 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.337100433278689 -0.0761196868186885 -0.52165114852459 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.449731811311475 -0.463253858688525 -0.388525889016393 -0.431296148196721 -0.560203489016393 -0.524422887377049 -0.44158058 -0.579712748196721 -0.53577208 -0.461837866885246 -0.532540109016393 -0.461837866885246 -0.532540109016393 -0.275672786229508 -0.27692074704918 -0.522494763606557 -0.458675849508197 -0.53970849147541 -0.541279486721311 -0.304806274098361 -0.0556137930852459 -0.262391594918033 -0.263163221934426 -0.0114806927918033 -0.285349370983607 -0.343866129016393 -0.0470379377672131 -0.543872996229508 -0.247473958721311 -0.127189948232787 -0.533619099180328 -0.504849290819672 -0.439238787704918 -0.438768699508197 -0.436720451967213 -0.484956373770492 -0.36730925442623 -0.565162507704918 -0.48022030704918 -0.211231860180328 -0.289593124918033 -0.615320077704918 -0.576977315737705 -0.520385479180328 -0.561111217540984
"WALKING" 18 -0.37600552125 -0.227005874892857 -0.428348061071429 -0.415875518571429 -0.214911509714286 -0.436670583214286 -0.983010882678571 -0.975311658928571 -0.97248384875 -0.983347008035714 -0.975596234464286 -0.973663137321429 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.349511216607143 -0.255835059464286 -0.619990153571429 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.704731894821429 -0.510694667142857 -0.535328021607143 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.539646897321429 -0.695064950357143 -0.657275080892857 -0.460346465357143 -0.525311189642857 -0.460346465357143 -0.525311189642857 -0.42541866125 -0.426736195714286 -0.60851009125 -0.5682437425 -0.726591779107143 -0.735356753392857 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.298336604821429 -0.247256371607143 -0.454031382857143 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.288264183571429 -0.349338507142857 -0.639705786071429 -0.734901390178571 -0.460890661785714 -0.54840977125 -0.642280360714286 -0.549739166071429 -0.503205802857143 -0.565563056964286 -0.469804846428571 -0.444453486071429 -0.4045983625 -0.668908146607143 -0.62346952625 -0.769408385535714 -0.721700396964286
"WALKING" 19 -0.0489049407963462 0.181801561185577 -0.13947794235 -0.127745852411538 0.194109823788462 -0.163143891094231 -0.9698614625 -0.958651200384615 -0.929187930961539 -0.9705212025 -0.959511759423077 -0.930234574807692 0.110306729315577 0.0809271194038462 -0.179390497475 0.127148867766923 0.205891164625 -0.152373070040385 -0.0264357957923077 -0.114406108840577 -0.104202986482692 -0.038191962675 -0.157769716382692 -0.146936631598077 0.0801186523134615 -0.291594827626923 -0.213494065344231 0.0978340287115385 -0.325822822996154 -0.237196066134615 -0.0993927171359615 -0.239730343461538 -0.0993927171359615 -0.239730343461538 0.0356558788076923 -0.0293120945903846 -0.0218463165461538 0.0995163994557692 -0.271487480103846 -0.296969300753846 -0.0578820787019231 0.112615077990385 -0.233872331063462 0.00417788225769231 0.174780746675 -0.136743269659615 0.0908366492173077 0.0854010732076923 -0.227829841936346 0.270367373463462 0.0426033419736538 -0.176520664942308 -0.108388809533846 -0.133010285461538 -0.220271190807692 0.137569618255769 -0.135334791251923 -0.0358532730894231 -0.324793406057692 -0.126649157742308 -0.0222869586038462 0.0624766922461538 -0.141598402309615 -0.0994925633307692 -0.336148733 -0.280572860346154
"WALKING" 20 -0.208342792019608 0.489771808627451 -0.228734217372549 -0.250771439607843 0.477559304117647 -0.219835836292157 -0.970327266470588 -0.962003383529412 -0.953850439607843 -0.970984228431373 -0.962241241372549 -0.954729873921569 -0.090645041854902 0.244310894098039 -0.387664584313725 -0.0800478773490196 0.214753450562745 -0.350650189607843 -0.23294061427451 0.0858321519372549 -0.165748467372549 -0.236690562901961 0.0424715220784314 -0.265968642137255 -0.253227445431373 -0.127554090666667 -0.22704432732549 -0.239331807190196 -0.208490927372549 -0.258119764729412 -0.156930391921569 -0.28873835745098 -0.156930391921569 -0.28873835745098 0.0210765716843137 -0.047853829645098 -0.0367853189588235 0.0421797087919608 -0.149864146847059 -0.250292368431373 -0.234985644352941 0.438436341294118 -0.26649772672549 -0.11032537048902 0.460326337647059 -0.26557044454902 -0.122237205541176 0.255614062961569 -0.427690451960784 0.061371280027451 0.226276174733333 -0.386984342745098 -0.279931528352941 0.107704805445098 -0.264957205764706 -0.160838360180392 -0.00645697902352941 -0.069319448554902 -0.389934004313725 -0.162882090145098 -0.0310650270227451 0.0733073172568628 -0.196210236058824 -0.0959087324215686 -0.171975765239216 -0.0902030154960784
"WALKING" 21 -0.297814843538462 0.0540880509209615 -0.16868872575 -0.338632558846154 0.0648170778527692 -0.165341123538462 -0.969576355384615 -0.964144520576923 -0.974939388076923 -0.9697083625 -0.964834119807692 -0.975728496346154 -0.114888873837692 -0.0347143855729423 -0.425142604807692 -0.137294745484423 0.0317277201876923 -0.413100951346154 -0.432232883846154 -0.397892316730769 -0.311875599423077 -0.414843977884615 -0.439487650769231 -0.351821981153846 -0.238908311384615 -0.482854309807692 -0.494927657115385 -0.248895380019231 -0.501581985769231 -0.479725037884615 -0.299709752173077 -0.368165223653846 -0.299709752173077 -0.368165223653846 -0.0838487968942308 -0.0988852953384615 -0.408304434423077 -0.351878630769231 -0.450369988846154 -0.473238376346154 -0.308547185288462 -0.00256294245192308 -0.164961027194231 -0.246460634461538 0.0483697561626923 -0.249525455096154 -0.107412802661538 -0.0148415165923077 -0.443563412692308 0.0187918805980769 -0.0575084881519231 -0.422108070961538 -0.491859244230769 -0.419400879423077 -0.385505359038462 -0.306694165 -0.406354306153846 -0.27422331825 -0.438149791153846 -0.348571809692308 -0.0186734409634615 -0.126020459942308 -0.512249343076923 -0.475130590769231 -0.429323466346154 -0.459294230192308
"WALKING" 22 -0.00865921919565217 0.100384246321739 -0.213351968804348 -0.0129769320782609 -0.0358518429434257 -0.234712307043478 -0.969643448043478 -0.963639340217391 -0.955147847391304 -0.970375481304348 -0.964752026086957 -0.955458487608696 0.0358787094391304 0.225542290191304 -0.313155902608696 0.05745938645 0.156717164913043 -0.337663222391304 -0.318537865869565 -0.486322106521739 -0.151439515130435 -0.297495817391304 -0.496324404782609 -0.185727011304348 -0.226656401521739 -0.651875468913043 -0.234278150891304 -0.263412915652174 -0.662884504130435 -0.24584815326087 -0.161591787478261 -0.249049135869565 -0.161591787478261 -0.249049135869565 0.111532924945652 0.0850860269304348 -0.390775683913043 -0.298578990652174 -0.503106312391304 -0.525523402173913 0.0243958191369565 0.00386841059347826 -0.253643608304348 -0.0571872394826087 0.0378968767 -0.26638280826087 0.0180047785304348 0.213423556139739 -0.343195610652174 0.176362711795652 0.228237310719565 -0.294818017173913 -0.374496318695652 -0.481624411086957 -0.253173876956522 -0.229305398913043 -0.534718638478261 -0.151263330065217 -0.381399308043478 -0.204567075391304 0.158286745226087 0.100037638617391 -0.464019127391304 -0.450068415434783 -0.476405270434783 -0.532640532173913
